2014-08-28 10:11:39.025 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,13,"idle",2014-08-28 10:11:38 BST,2/15,0,LOG,00000,"statement: SELECT setting FROM pg_settings WHERE name IN ('autovacuum', 'track_counts')",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:39.028 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,14,"idle",2014-08-28 10:11:38 BST,2/16,0,LOG,00000,"statement: SELECT version();",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:39.148 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,15,"idle",2014-08-28 10:11:38 BST,2/17,0,LOG,00000,"statement: SELECT proname, pronargs, proargtypes[0] AS arg0, proargtypes[1] AS arg1, proargtypes[2] AS arg2
  FROM pg_proc
  JOIN pg_namespace n ON n.oid=pronamespace
 WHERE proname IN ('pg_tablespace_size', 'pg_file_read', 'pg_logfile_rotate', 'pg_postmaster_starttime', 'pg_terminate_backend', 'pg_reload_conf', 'pgstattuple', 'pgstatindex')
   AND nspname IN ('pg_catalog', 'public')",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:39.151 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,16,"idle",2014-08-28 10:11:38 BST,2/18,0,LOG,00000,"statement: SELECT count(*) FROM pg_attribute WHERE attrelid = 'pg_catalog.pg_proc'::regclass AND attname = 'proargdefaults'",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.273 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,17,"idle",2014-08-28 10:11:38 BST,2/19,0,LOG,00000,"statement: SELECT 1;",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.329 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,18,"idle",2014-08-28 10:11:38 BST,2/20,0,LOG,00000,"statement: SELECT rolname FROM pg_roles WHERE rolcanlogin ORDER BY 1",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.331 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,19,"idle",2014-08-28 10:11:38 BST,2/21,0,LOG,00000,"statement: SELECT name, vartype, min_val, max_val
  FROM pg_settings WHERE context in ('user', 'superuser')",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.359 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,20,"idle",2014-08-28 10:11:38 BST,2/22,0,LOG,00000,"statement: SELECT oid, spcname FROM pg_tablespace WHERE spcname <> 'pg_global' ORDER BY spcname",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.360 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,21,"idle",2014-08-28 10:11:38 BST,2/23,0,LOG,00000,"statement: SELECT current_setting('default_tablespace');",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.361 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,22,"idle",2014-08-28 10:11:38 BST,2/24,0,LOG,00000,"statement: SELECT datname FROM pg_database ORDER BY datname",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.362 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,23,"idle",2014-08-28 10:11:38 BST,2/25,0,LOG,00000,"statement: select DISTINCT(datctype) from pg_database UNION SELECT DISTINCT(datcollate) from pg_database",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.365 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,24,"idle",2014-08-28 10:11:38 BST,2/26,0,LOG,00000,"statement: SELECT pg_encoding_to_char(0)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.365 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,25,"idle",2014-08-28 10:11:38 BST,2/27,0,LOG,00000,"statement: SELECT pg_encoding_to_char(1)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.366 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,26,"idle",2014-08-28 10:11:38 BST,2/28,0,LOG,00000,"statement: SELECT pg_encoding_to_char(2)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.367 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,27,"idle",2014-08-28 10:11:38 BST,2/29,0,LOG,00000,"statement: SELECT pg_encoding_to_char(3)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.367 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,28,"idle",2014-08-28 10:11:38 BST,2/30,0,LOG,00000,"statement: SELECT pg_encoding_to_char(4)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.368 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,29,"idle",2014-08-28 10:11:38 BST,2/31,0,LOG,00000,"statement: SELECT pg_encoding_to_char(5)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.369 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,30,"idle",2014-08-28 10:11:38 BST,2/32,0,LOG,00000,"statement: SELECT pg_encoding_to_char(6)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.370 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,31,"idle",2014-08-28 10:11:38 BST,2/33,0,LOG,00000,"statement: SELECT pg_encoding_to_char(7)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.370 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,32,"idle",2014-08-28 10:11:38 BST,2/34,0,LOG,00000,"statement: SELECT pg_encoding_to_char(8)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.371 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,33,"idle",2014-08-28 10:11:38 BST,2/35,0,LOG,00000,"statement: SELECT pg_encoding_to_char(9)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.372 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,34,"idle",2014-08-28 10:11:38 BST,2/36,0,LOG,00000,"statement: SELECT pg_encoding_to_char(10)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.373 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,35,"idle",2014-08-28 10:11:38 BST,2/37,0,LOG,00000,"statement: SELECT pg_encoding_to_char(11)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.373 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,36,"idle",2014-08-28 10:11:38 BST,2/38,0,LOG,00000,"statement: SELECT pg_encoding_to_char(12)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.374 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,37,"idle",2014-08-28 10:11:38 BST,2/39,0,LOG,00000,"statement: SELECT pg_encoding_to_char(13)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.375 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,38,"idle",2014-08-28 10:11:38 BST,2/40,0,LOG,00000,"statement: SELECT pg_encoding_to_char(14)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.376 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,39,"idle",2014-08-28 10:11:38 BST,2/41,0,LOG,00000,"statement: SELECT pg_encoding_to_char(15)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.376 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,40,"idle",2014-08-28 10:11:38 BST,2/42,0,LOG,00000,"statement: SELECT pg_encoding_to_char(16)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.377 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,41,"idle",2014-08-28 10:11:38 BST,2/43,0,LOG,00000,"statement: SELECT pg_encoding_to_char(17)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.378 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,42,"idle",2014-08-28 10:11:38 BST,2/44,0,LOG,00000,"statement: SELECT pg_encoding_to_char(18)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.378 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,43,"idle",2014-08-28 10:11:38 BST,2/45,0,LOG,00000,"statement: SELECT pg_encoding_to_char(19)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.379 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,44,"idle",2014-08-28 10:11:38 BST,2/46,0,LOG,00000,"statement: SELECT pg_encoding_to_char(20)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.380 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,45,"idle",2014-08-28 10:11:38 BST,2/47,0,LOG,00000,"statement: SELECT pg_encoding_to_char(21)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.381 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,46,"idle",2014-08-28 10:11:38 BST,2/48,0,LOG,00000,"statement: SELECT pg_encoding_to_char(22)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.382 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,47,"idle",2014-08-28 10:11:38 BST,2/49,0,LOG,00000,"statement: SELECT pg_encoding_to_char(23)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.383 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,48,"idle",2014-08-28 10:11:38 BST,2/50,0,LOG,00000,"statement: SELECT pg_encoding_to_char(24)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.383 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,49,"idle",2014-08-28 10:11:38 BST,2/51,0,LOG,00000,"statement: SELECT pg_encoding_to_char(25)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.384 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,50,"idle",2014-08-28 10:11:38 BST,2/52,0,LOG,00000,"statement: SELECT pg_encoding_to_char(26)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.385 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,51,"idle",2014-08-28 10:11:38 BST,2/53,0,LOG,00000,"statement: SELECT pg_encoding_to_char(27)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.386 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,52,"idle",2014-08-28 10:11:38 BST,2/54,0,LOG,00000,"statement: SELECT pg_encoding_to_char(28)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.386 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,53,"idle",2014-08-28 10:11:38 BST,2/55,0,LOG,00000,"statement: SELECT pg_encoding_to_char(29)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.387 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,54,"idle",2014-08-28 10:11:38 BST,2/56,0,LOG,00000,"statement: SELECT pg_encoding_to_char(30)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.388 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,55,"idle",2014-08-28 10:11:38 BST,2/57,0,LOG,00000,"statement: SELECT pg_encoding_to_char(31)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.388 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,56,"idle",2014-08-28 10:11:38 BST,2/58,0,LOG,00000,"statement: SELECT pg_encoding_to_char(32)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.389 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,57,"idle",2014-08-28 10:11:38 BST,2/59,0,LOG,00000,"statement: SELECT pg_encoding_to_char(33)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.389 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,58,"idle",2014-08-28 10:11:38 BST,2/60,0,LOG,00000,"statement: SELECT pg_encoding_to_char(34)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.389 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,59,"idle",2014-08-28 10:11:38 BST,2/61,0,LOG,00000,"statement: SELECT pg_encoding_to_char(35)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.389 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,60,"idle",2014-08-28 10:11:38 BST,2/62,0,LOG,00000,"statement: SELECT pg_encoding_to_char(36)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.390 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,61,"idle",2014-08-28 10:11:38 BST,2/63,0,LOG,00000,"statement: SELECT pg_encoding_to_char(37)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.390 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,62,"idle",2014-08-28 10:11:38 BST,2/64,0,LOG,00000,"statement: SELECT pg_encoding_to_char(38)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.390 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,63,"idle",2014-08-28 10:11:38 BST,2/65,0,LOG,00000,"statement: SELECT pg_encoding_to_char(39)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.390 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,64,"idle",2014-08-28 10:11:38 BST,2/66,0,LOG,00000,"statement: SELECT pg_encoding_to_char(40)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.390 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,65,"idle",2014-08-28 10:11:38 BST,2/67,0,LOG,00000,"statement: SELECT pg_encoding_to_char(41)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.391 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,66,"idle",2014-08-28 10:11:38 BST,2/68,0,LOG,00000,"statement: SELECT pg_encoding_to_char(42)",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.391 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,67,"idle",2014-08-28 10:11:38 BST,2/69,0,LOG,00000,"statement: SELECT pg_encoding_to_char(encoding) FROM pg_database WHERE datname = 'template0'",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.392 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,68,"idle",2014-08-28 10:11:38 BST,2/70,0,LOG,00000,"statement: SELECT groname FROM pg_group ORDER BY groname",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:45.392 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,69,"idle",2014-08-28 10:11:38 BST,2/71,0,LOG,00000,"statement: SELECT rolname FROM pg_roles WHERE rolcanlogin ORDER BY 1",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:48.582 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,70,"idle",2014-08-28 10:11:38 BST,2/72,0,LOG,00000,"statement: CREATE DATABASE tom1
  WITH ENCODING='UTF8'
       CONNECTION LIMIT=-1;
",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:50.647 BST,"postgres","postgres",9584,"::1:51366",53fef24a.2570,71,"idle",2014-08-28 10:11:38 BST,2/73,0,LOG,00000,"statement: SELECT db.oid, datname, db.dattablespace AS spcoid, spcname, datallowconn, datacl, pg_encoding_to_char(encoding) AS serverencoding, pg_get_userbyid(datdba) AS datowner,has_database_privilege(db.oid, 'CREATE') as cancreate, 
current_setting('default_tablespace') AS default_tablespace, 
descr.description
, db.datconnlimit as connectionlimit, db.datcollate as collate, db.datctype as ctype,
(SELECT array_agg(label) FROM pg_shseclabel sl1 WHERE sl1.objoid=db.oid) AS labels,
(SELECT array_agg(provider) FROM pg_shseclabel sl2 WHERE sl2.objoid=db.oid) AS providers  FROM pg_database db
  LEFT OUTER JOIN pg_tablespace ta ON db.dattablespace=ta.OID
  LEFT OUTER JOIN pg_shdescription descr ON (db.oid=descr.objoid AND descr.classoid='pg_database'::regclass)
 ORDER BY datname",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:52.330 BST,"postgres","tom1",2144,"::1:51388",53fef258.860,1,"idle",2014-08-28 10:11:52 BST,3/4,0,LOG,00000,"statement: SELECT version();",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:52.330 BST,"postgres","tom1",2144,"::1:51388",53fef258.860,2,"idle",2014-08-28 10:11:52 BST,3/5,0,LOG,00000,"statement: SET DateStyle=ISO;
SET client_min_messages=notice;
SET bytea_output=escape;
SELECT oid, pg_encoding_to_char(encoding) AS encoding, datlastsysoid
  FROM pg_database WHERE oid = 4356684",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:52.332 BST,"postgres","tom1",2144,"::1:51388",53fef258.860,3,"idle",2014-08-28 10:11:52 BST,3/6,0,LOG,00000,"statement: set client_encoding to 'UNICODE'",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:52.332 BST,"postgres","tom1",2144,"::1:51388",53fef258.860,4,"idle",2014-08-28 10:11:52 BST,3/7,0,LOG,00000,"statement: SELECT proname FROM pg_proc WHERE proname='pg_get_viewdef' AND proargtypes[1]=16",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:52.333 BST,"postgres","tom1",2144,"::1:51388",53fef258.860,5,"idle",2014-08-28 10:11:52 BST,3/8,0,LOG,00000,"statement: SHOW search_path",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:52.333 BST,"postgres","tom1",2144,"::1:51388",53fef258.860,6,"idle",2014-08-28 10:11:52 BST,3/9,0,LOG,00000,"statement: SELECT nspname, session_user=nspname AS isuser FROM pg_namespace",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:52.333 BST,"postgres","tom1",2144,"::1:51388",53fef258.860,7,"idle",2014-08-28 10:11:52 BST,3/10,0,LOG,00000,"statement: SELECT defaclacl FROM pg_catalog.pg_default_acl dacl WHERE dacl.defaclnamespace = 0::OID AND defaclobjtype='r'",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:52.334 BST,"postgres","tom1",2144,"::1:51388",53fef258.860,8,"idle",2014-08-28 10:11:52 BST,3/11,0,LOG,00000,"statement: SELECT defaclacl FROM pg_catalog.pg_default_acl dacl WHERE dacl.defaclnamespace = 0::OID AND defaclobjtype='S'",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:52.334 BST,"postgres","tom1",2144,"::1:51388",53fef258.860,9,"idle",2014-08-28 10:11:52 BST,3/12,0,LOG,00000,"statement: SELECT defaclacl FROM pg_catalog.pg_default_acl dacl WHERE dacl.defaclnamespace = 0::OID AND defaclobjtype='f'",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:52.334 BST,"postgres","tom1",2144,"::1:51388",53fef258.860,10,"idle",2014-08-28 10:11:52 BST,3/13,0,LOG,00000,"statement: SELECT defaclacl FROM pg_catalog.pg_default_acl dacl WHERE dacl.defaclnamespace = 0::OID AND defaclobjtype='T'",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:52.336 BST,"postgres","tom1",2144,"::1:51388",53fef258.860,11,"idle",2014-08-28 10:11:52 BST,3/14,0,LOG,00000,"statement: SELECT 2 AS nsptyp,
       nsp.nspname, nsp.oid, pg_get_userbyid(nspowner) AS namespaceowner, nspacl, description,       FALSE as cancreate
  FROM pg_namespace nsp
  LEFT OUTER JOIN pg_description des ON (des.objoid=nsp.oid AND des.classoid='pg_namespace'::regclass)
 WHERE ((nspname = 'pg_catalog' AND EXISTS (SELECT 1 FROM pg_class WHERE relname = 'pg_class' AND relnamespace = nsp.oid LIMIT 1)) OR
(nspname = 'pgagent' AND EXISTS (SELECT 1 FROM pg_class WHERE relname = 'pga_job' AND relnamespace = nsp.oid LIMIT 1)) OR
(nspname = 'information_schema' AND EXISTS (SELECT 1 FROM pg_class WHERE relname = 'tables' AND relnamespace = nsp.oid LIMIT 1)) OR
(nspname LIKE '_%' AND EXISTS (SELECT 1 FROM pg_proc WHERE proname='slonyversion' AND pronamespace = nsp.oid LIMIT 1))
)  AND nspname NOT LIKE E'pg\\_temp\\_%'AND nspname NOT LIKE E'pg\\_toast_temp\\_%' ORDER BY 1, nspname",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:52.338 BST,"postgres","tom1",2144,"::1:51388",53fef258.860,12,"idle",2014-08-28 10:11:52 BST,3/15,0,LOG,00000,"statement: SELECT defaclacl FROM pg_catalog.pg_default_acl dacl WHERE dacl.defaclnamespace = 11480::oid AND defaclobjtype='r'",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:52.339 BST,"postgres","tom1",2144,"::1:51388",53fef258.860,13,"idle",2014-08-28 10:11:52 BST,3/16,0,LOG,00000,"statement: SELECT defaclacl FROM pg_catalog.pg_default_acl dacl WHERE dacl.defaclnamespace = 11480::oid AND defaclobjtype='S'",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:52.339 BST,"postgres","tom1",2144,"::1:51388",53fef258.860,14,"idle",2014-08-28 10:11:52 BST,3/17,0,LOG,00000,"statement: SELECT defaclacl FROM pg_catalog.pg_default_acl dacl WHERE dacl.defaclnamespace = 11480::oid AND defaclobjtype='f'",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:52.339 BST,"postgres","tom1",2144,"::1:51388",53fef258.860,15,"idle",2014-08-28 10:11:52 BST,3/18,0,LOG,00000,"statement: SELECT defaclacl FROM pg_catalog.pg_default_acl dacl WHERE dacl.defaclnamespace = 11480::oid AND defaclobjtype='T'",,,,,,,,,"pgAdmin III - Browser"
2014-08-28 10:11:52.339 BST,"postgres","tom1",2144,"::1:51388",53fef258.860,16,"idle",2014-08-28 10:11:52 BST,3/19,0,LOG,00000,"statement: SELECT defaclacl FROM pg_catalog.pg_default_acl dacl WHERE dacl.defaclnamespace = 11::oid AND defaclobjtype='r'",,,,,,,,,"pgAdmin III - Browser"
